uid,rot_deg,site
v84fc3xq,4.659316719051946,"(-195.35, -118.06, 3.895, 128)"
v9cng8ta,0.8147951773276845,"(-199.25, -53.0, 3.296, 128)"
v9ibwgt2,6.5518012333960725,"(-301.09, -10.5, 3.895, 128)"
va02dz61,0.0,"(-318.94, -322.38, 2.46, 256)"
va5e742g,0.0,"(-162.77, -166.24, 2.46, 134)"
vb99rwtf,12.46396715078076,"(-228.33, 122.22, 2.398, 128)"
vbgr8w2m,8.122131185560207,"(-316.37, 23.57, 3.895, 128)"
vbjfvyb6,0.0,"(-11.55, -11.55, 2.3, 128)"
vbjrbzjw,0.0,"(-311.56, -329.76, 2.46, 256)"
vdz4x1zh,0.44514534399621875,"(-244.12, -55.34, 3.895, 128)"
vf02gvll,0.0,"(-316.48, -327.3, 2.46, 256)"
vffqot8h,0.0,"(-11.55, -11.55, 2.3, 128)"
vfua9bq1,8.169649682675857,"(-177.05, -145.26, 3.895, 128)"
vgww4fyb,0.0,"(-149.87, 93.18, 2.36, 128)"
vhdk8lw2,0.0,"(-11.55, -11.55, 2.3, 128)"
vhmygty3,0.0,"(-312.97, -306.7, 2.46, 256)"
vi109dcn,2.149149108011928,"(-249.33, -39.26, 3.895, 128)"
vitwu3bf,0.0,"(-317.89, -309.16, 2.46, 256)"
vl7fq8ab,0.0,"(-316.48, -324.84, 2.46, 256)"
vmb0idd0,0.0,"(-309.1, -324.84, 2.46, 256)"
vmsr75rm,0.0,"(-216.89, -272.72, 2.46, 178)"
vqa7izq2,0.0,"(-255.0, -255.0, 2.0, 128)"
vrnegn2b,0.0,"(-143.09, -146.87, 2.46, 118)"
vt997e4u,0.0,"(-11.55, -11.55, 2.3, 128)"
vtn4ypkw,8.673682636989694,"(-177.26, 52.54, 2.398, 128)"
vv4zwl3z,0.0,"(-315.43, -306.7, 2.46, 256)"
vwlq6exn,0.0,"(-301.72, -337.14, 2.46, 256)"
vwrb7f6f,0.0,"(-11.55, -11.55, 2.3, 128)"
vwwusxlm,0.0,"(-312.97, -306.7, 2.46, 256)"
vyb4xz3m,0.0,"(-285.74, -274.24, 4.42, 128)"
vycs44ph,5.4974405634229315,"(-173.77, -120.46, 3.895, 128)"
vz01sosr,0.0,"(-221.63, -233.23, 3.591, 128)"
vzhqjy62,0.0,"(-317.89, -299.32, 2.46, 256)"
vzme9wt0,0.8147951773276845,"(-199.3, -66.33, 3.296, 128)"
w165aejt,0.0,"(-320.29, -320.66, 2.46, 256)"
w2eowlcf,8.428707326661856,"(-300.88, -6.82, 3.895, 128)"
w3stt1eq,4.7872600307859745,"(-262.06, -45.22, 3.895, 128)"
w3zp08j3,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
w41f7v4k,0.0,"(-304.18, -322.38, 2.46, 256)"
w5apmxd6,0.0,"(-299.26, -354.36, 2.46, 256)"
w5wfcpkj,0.0,"(-93.24, 116.83, 1.468, 128)"
w69hzgop,5.739930206395632,"(-173.54, -130.66, 3.895, 128)"
w6ozx25q,0.0,"(-315.43, -309.16, 2.46, 256)"
w7j35vlw,0.0,"(-309.1, -324.84, 2.46, 256)"
w9heyce4,3.729087752871482,"(-270.34, -27.93, 3.895, 128)"
w9myyoke,0.5874717068311983,"(-239.54, -87.06, 3.895, 128)"
waj1g1r1,0.0,"(-11.55, -11.55, 2.3, 128)"
wct8jbbs,9.139786671431988,"(-132.5, 26.07, 2.398, 128)"
wcyuknd1,10.998746836976446,"(-364.67, 30.48, 3.895, 128)"
wdcokz5s,6.644464474192054,"(-168.96, 31.86, 2.398, 128)"
we4c1v47,7.941103761279347,"(-150.51, 15.2, 2.398, 128)"
weehwjq4,0.0,"(-320.35, -309.16, 2.46, 256)"
wh50jyoo,0.8147951773276845,"(-199.3, -24.74, 3.296, 128)"
whef0vot,0.0,"(-11.55, -11.55, 2.3, 128)"
whvnzh13,0.0,"(-11.55, -11.55, 2.3, 128)"
wkzirnk6,5.4974405634229315,"(-173.76, -149.51, 3.895, 128)"
wlxdsc4e,0.0,"(-315.43, -306.7, 2.46, 256)"
wm9q7ftm,0.8147951773276845,"(-199.28, -76.59, 3.296, 128)"
wmbxek0q,5.341230003436235,"(-265.94, -27.17, 3.895, 128)"
wnnhj7xv,0.0,"(-168.17, -199.43, 2.46, 138)"
wpj8yi34,0.0,"(-314.02, -327.3, 2.46, 256)"
wpr97y2l,0.0,"(-11.55, -11.55, 2.3, 128)"
ws1zl7p7,0.0,"(-304.18, -337.14, 2.46, 256)"
wujt4ftl,0.0,"(-170.15, -173.61, 2.46, 140)"
wvpunwcg,10.873665457829874,"(-131.54, 39.36, 2.398, 128)"
wwiif86l,0.0,"(-320.35, -314.08, 2.46, 256)"
wx0i3a4k,7.351092918169918,"(-183.36, 71.42, 2.398, 128)"
wzr04hhe,0.0,"(-321.4, -327.3, 2.46, 256)"
x23veulj,0.0,"(-318.94, -322.38, 2.46, 256)"
x2bfibjz,0.5874717068311983,"(-239.53, -78.18, 3.895, 128)"
x4w6xlpu,0.44514534399621875,"(-244.12, -76.54, 3.895, 128)"
x5fl2mox,0.0,"(-311.56, -327.3, 2.46, 256)"
x74d0gjy,0.0,"(-11.55, -11.55, 2.3, 128)"
x7m2mm4p,9.672356612771452,"(-145.55, 31.73, 2.398, 128)"
x7ptx63c,0.44514534399621875,"(-244.12, -80.24, 3.895, 128)"
xaa2ilgb,0.44514534399621875,"(-244.12, -89.54, 3.895, 128)"
xaji0y6d,0.0,"(-173.09, -198.49, 2.46, 142)"
xb4y4k7b,0.0,"(-305.59, -373.12, 2.46, 256)"
xd9css9t,0.0,"(-108.48, 77.1, 1.708, 128)"
xfgcaqvk,0.44514534399621875,"(-244.12, -80.04, 3.895, 128)"
xfshwzsj,0.0,"(-304.18, -319.43, 2.46, 256)"
xg0trky8,6.185905718563813,"(-129.84, -11.21, 2.398, 128)"
xgmpw5d3,0.0,"(-11.55, -11.55, 2.3, 128)"
xhw0ic1l,0.0,"(-317.89, -304.24, 2.46, 256)"
xid4n1u3,0.0,"(-99.77, 73.47, 1.571, 128)"
xjn6fokz,0.0,"(-11.55, -11.55, 2.3, 128)"
xjve3dze,0.0,"(-11.55, -11.55, 2.3, 128)"
xkc5i8xo,6.435309236243131,"(-298.43, -20.45, 3.895, 128)"
xkdq95g3,0.0,"(-312.97, -306.7, 2.46, 256)"
xlzs49cd,4.79000929097867,"(-389.98, -230.86, 2.46, 256)"
xmdkrlc0,4.056134521963176,"(-180.75, 44.27, 2.398, 128)"
xmxb9yo1,0.0,"(-11.55, -11.55, 2.3, 128)"
xnofg780,4.79000929097867,"(-390.39, -225.8, 2.46, 256)"
xnoq37kt,0.0,"(-170.15, -173.62, 2.46, 140)"
xnqxu71s,9.165848924083862,"(-167.77, 58.74, 2.398, 128)"
xp9n56ny,0.0,"(-11.55, -11.55, 2.3, 128)"
xphx2kbv,0.0,"(-317.89, -309.16, 2.46, 256)"
xpk48ab1,13.611707998947933,"(-130.13, 36.2, 2.398, 128)"
xpnmjqy3,0.0,"(-11.55, -11.55, 2.3, 128)"
xrjm4t8b,19.38216684455316,"(-27.64, -266.35, 3.895, 128)"
xsy4vy32,0.0,"(-255.0, -255.0, 2.0, 128)"
xtxmgtt0,0.0,"(-11.55, -11.55, 2.3, 128)"
xuj3ac6p,0.0,"(-11.55, -11.55, 2.3, 128)"
xva1nkbt,0.0,"(-312.97, -319.0, 2.46, 256)"
xvh7katq,7.421834555197638,"(-156.43, -145.36, 3.895, 128)"
xvhagkc4,0.0,"(-11.55, -11.55, 2.3, 128)"
xw6t1oxh,0.0,"(-209.85, -46.33, 3.305, 128)"
xyjoa21a,0.0,"(-11.55, -11.55, 2.3, 128)"
xyvgiui9,0.0,"(-119.51, 67.14, 1.882, 128)"
xyzx9jpn,0.0,"(-11.55, -11.55, 2.3, 128)"
y08p0fod,0.44514534399621875,"(-244.12, -90.94, 3.895, 128)"
y0bhf0ri,5.56925743374871,"(-165.32, 44.54, 2.398, 128)"
y36ddfgs,0.0,"(-11.55, -11.55, 2.3, 128)"
y3rztplc,16.76249402435017,"(-74.86, -199.13, 3.895, 128)"
y4kl9ary,5.270341794059407,"(-169.86, 45.32, 2.398, 128)"
y4x41dnt,0.0,"(-11.55, -11.55, 2.3, 128)"
y595cpjz,0.0,"(-316.48, -310.08, 2.46, 256)"
y72ivgly,0.0,"(-11.55, -11.55, 2.3, 128)"
yar821uz,0.0,"(-93.24, 94.42, 1.468, 128)"
yb7w8p74,0.0,"(-312.97, -306.7, 2.46, 256)"
yc3s0dpj,0.0,"(-316.48, -322.38, 2.46, 256)"
yczu80zr,0.0,"(-316.48, -322.38, 2.46, 256)"
yd82795e,0.0,"(-11.55, -11.55, 2.3, 128)"
ydmt8vt4,0.0,"(-11.55, -11.55, 2.3, 128)"
ydshlv76,8.969845663564675,"(-204.06, -92.99, 3.895, 128)"
ye0qzsa7,0.0,"(-315.43, -306.7, 2.46, 256)"
yh36motc,3.1382675479243103,"(-150.81, -12.87, 2.398, 128)"
yiej9c0u,5.4974405634229315,"(-173.74, -132.49, 3.895, 128)"
yj38xrg2,0.0,"(-11.55, -11.55, 2.3, 128)"
yj3d6m1f,7.093589811983048,"(-194.96, 69.17, 2.398, 128)"
yjoaoejv,0.0,"(-314.02, -324.84, 2.46, 256)"
yjxrpj1e,0.0,"(-104.13, 73.0, 1.64, 128)"
ymenvg3k,0.0,"(-11.55, -11.55, 2.3, 128)"
ymyrsvzn,0.0,"(-312.97, -304.24, 2.46, 256)"
yntl2ug0,0.0,"(-199.67, -265.53, 2.46, 164)"
yo4rcb1k,0.0,"(-11.55, -11.55, 2.3, 128)"
yotos87m,0.0,"(-177.53, -219.6, 2.46, 146)"
ysxpnngh,0.0,"(-105.0, 72.44, 1.654, 128)"
yt8qzpky,0.0,"(-11.55, -11.55, 2.3, 128)"
yt91qe37,0.0,"(-315.43, -309.16, 2.46, 256)"
ytjuq7x7,3.5030243028199686,"(-200.26, -96.12, 3.895, 128)"
yu6vk0uc,0.0,"(-317.89, -306.7, 2.46, 256)"
yv37dia5,0.44514534399621875,"(-244.12, -73.44, 3.895, 128)"
yvdqbsxl,0.0,"(-320.35, -311.62, 2.46, 256)"
yx9trflq,0.0,"(-11.55, -11.55, 2.3, 128)"
yxdw2zcf,0.0,"(-11.55, -11.55, 2.3, 128)"
yxfiblej,8.838553916881596,"(-159.2, -164.51, 3.895, 128)"
yxyur4so,5.856357219613988,"(-318.52, 29.63, 3.895, 128)"
yydu3asn,5.978379294285539,"(-243.26, -97.82, 3.895, 128)"
z15bcw79,0.5474698475555495,"(-243.6, -75.62, 3.895, 128)"
z1r2roik,0.0,"(-316.48, -324.84, 2.46, 256)"
z3jbck88,0.0,"(-317.89, -306.7, 2.46, 256)"
z4ppj590,0.0,"(-309.1, -329.76, 2.46, 256)"
z5gf3bbt,0.7362266640604821,"(-201.68, -61.91, 3.296, 128)"
z6d86zch,0.0,"(-209.85, -78.15, 3.305, 128)"
z6v7s7o4,0.0,"(-316.48, -327.3, 2.46, 256)"
z74lav71,0.0,"(-11.55, -11.55, 2.3, 128)"
z79hqtyl,0.0,"(-309.1, -332.22, 2.46, 256)"
z7cn0eqw,0.6413778939419499,"(-145.74, 22.29, 2.398, 128)"
zbc7qk4k,0.0,"(-255.0, -255.0, 2.0, 128)"
zbikcidk,0.0,"(-185.39, -230.12, 2.46, 152)"
zeeqnsn2,0.0,"(-315.43, -309.16, 2.46, 256)"
zegbl2qg,2.50914983986184,"(-213.41, -98.6, 3.895, 128)"
zeryf099,0.0,"(-315.43, -306.7, 2.46, 256)"
zge2j51b,0.0,"(-11.55, -11.55, 2.3, 128)"
zhdv5ojz,0.0,"(-318.94, -324.84, 2.46, 256)"
zhh3o5ur,9.534578229274349,"(-352.18, 67.99, 3.895, 128)"
zjnvc7hr,0.0,"(-312.97, -319.0, 2.46, 256)"
zm32hzs3,0.0,"(-311.56, -324.84, 2.46, 256)"
zn1f0fp8,4.79000929097867,"(-394.87, -231.4, 2.46, 256)"
znvp8gmn,8.510542388624838,"(-339.48, 49.21, 3.895, 128)"
zppep69n,25.88864886241044,"(-179.03, 101.85, 2.398, 128)"
zq48enwb,3.5242810715196207,"(-151.34, 16.11, 2.398, 128)"
zsb6zwkh,0.0,"(-311.56, -327.3, 2.46, 256)"
zu4ns7nv,0.0,"(-304.18, -342.06, 2.46, 256)"
zublekvl,3.7800142964029013,"(-242.45, -89.94, 3.895, 128)"
zuj2xorv,4.7664602809745835,"(-239.55, -83.56, 3.895, 128)"
zw0ldalm,0.0,"(-11.55, -11.55, 2.3, 128)"
zwd0w9ry,0.0,"(-315.43, -309.16, 2.46, 256)"
zwffhhcm,0.0,"(-11.55, -11.55, 2.3, 128)"
zxskoytk,5.339311152094002,"(-273.83, -35.79, 3.895, 128)"
zy1uu9ym,0.0,"(-11.55, -11.55, 2.3, 128)"
